key,spec
ShapeSuitability_ONZ_SIG07_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG07_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG07_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG07_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG07_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG07_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG07_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG07_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG08_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG08_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG08_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG08_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG08_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG08_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG08_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG08_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG08_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG08_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG08_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG08_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG08_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG08_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG08_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG08_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG08_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG08_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG08_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG08_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG08_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG08_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG08_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG08_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG08_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG08_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG08_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG08_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG08_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG08_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG08_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG08_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG08_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG08_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG08_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG08_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG08_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG08_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG08_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG08_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG08_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG08_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG08_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG08_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG08_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG08_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG08_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG08_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG08_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG09_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG09_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG09_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG09_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG09_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG09_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG09_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG09_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG09_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG09_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG09_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG09_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG09_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG09_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG09_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG09_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG09_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG09_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG09_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG09_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG10_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG10_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG10_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG10_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG10_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG10_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG10_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG10_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG10_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG10_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG10_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG10_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG10_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG10_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG10_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG10_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG10_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG10_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG10_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG10_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG10_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG10_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG10_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG10_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG10_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG10_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG10_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG10_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG10_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG10_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG10_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG10_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG10_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG10_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG10_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG10_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG10_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG10_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG10_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG10_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG10_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG10_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG10_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG10_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG10_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG10_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG10_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG10_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG10_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG11_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG11_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG11_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG11_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG11_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG11_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG11_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG11_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG11_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG11_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG11_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG11_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG11_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG11_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG11_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG11_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG11_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG11_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG11_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG11_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG12_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG12_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG12_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG12_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG12_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG12_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG12_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG12_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG12_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG12_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG12_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG12_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG12_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG12_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG12_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG12_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG12_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG12_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG12_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG12_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG12_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG12_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG12_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG12_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG12_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG12_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG12_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG12_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG12_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG12_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG12_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG12_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG12_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG12_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG12_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG12_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG12_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG12_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG12_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG12_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG12_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG12_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG12_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG12_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG12_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG12_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG12_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG12_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG12_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG13_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG13_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG13_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG13_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG13_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG13_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG13_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG13_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG13_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG13_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG13_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG13_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG13_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG13_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG13_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG13_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG13_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG13_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG13_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG13_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG14_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG14_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG14_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG14_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG14_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG14_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG14_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG14_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG14_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG14_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG14_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG14_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG14_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG14_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG14_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG14_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG14_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG14_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG14_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG14_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG14_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG14_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG14_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG14_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG14_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG14_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG14_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG14_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG14_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG14_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG14_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG14_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG14_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG14_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG14_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG14_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG14_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG14_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG14_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG14_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG14_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG14_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG14_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG14_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG14_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG14_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG14_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG14_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG14_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG15_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG15_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG15_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG15_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG15_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG15_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG15_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG15_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG15_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG15_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG15_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG15_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG15_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG15_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG15_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG15_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG15_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG15_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG15_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG15_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG16_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG16_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG16_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG16_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG16_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG16_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG16_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG16_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG16_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG16_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG16_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG16_F3_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG16_F3_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG16_F3_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG16_F3_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG16_F4_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG16_F4_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG16_F4_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG16_F4_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG16_F4_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG17_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG17_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG17_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG17_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG17_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG17_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG17_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG17_F0_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG17_F0_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG17_F0_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG17_F0_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG17_F0_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG17_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG17_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG17_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG17_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG17_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG17_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG17_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG17_F2_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG17_F2_REG14_Max,[0.375~0]
ShapeSuitability_ONZ_SIG17_F2_REG15_Max,[0.08~0.000000001]
ShapeSuitability_ONZ_SIG17_F2_REG16_Max,[0.1~0]
ShapeSuitability_ONZ_SIG17_F2_RMS,[0.044~0]
ShapeSuitability_ONZ_SIG17_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG17_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG17_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG17_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG17_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG17_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG17_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG17_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG17_F3_REG13_Max,[0.3~0.000000001]
ShapeSuitability_ONZ_SIG17_F3_REG14_Max,[0.375~0]
